,index,ch1mean,ch1std,ch1median,ch1rme,ch2mean,ch2std,ch2median,ch2rme,ch3mean,ch3std,ch3median,ch3rme,ch4mean,ch4std,ch4median,ch4rme,ch5mean,ch5std,ch5median,ch5rme,ch6mean,ch6std,ch6median,ch6rme,ch7mean,ch7std,ch7median,ch7rme,ch8mean,ch8std,ch8median,ch8rme,ch9mean,ch9std,ch9median,ch9rme,ch10mean,ch10std,ch10median,ch10rme,label
139,43,6.188,0.07120393247567168,6.24,6.18832772241419,7.773999999999999,0.10876580344942992,7.8,7.774608671823939,9.256,0.6055823643403103,9.36,9.271834769882389,8.969999999999999,1.1518029345335077,9.36,9.028965610744123,5.824,0.6328743951211806,5.98,5.851444266161987,4.29,0.5438290172471492,4.03,4.31748769540806,3.7700000000000005,0.3048770243885234,3.64,3.7798492033413185,3.692,0.19715476154534037,3.64,3.6962088685570786,3.9520000000000004,0.14822280526288803,3.9,3.954223058958612,4.862,0.07120393247567204,4.81,4.862417094408911,1
140,44,6.136,0.10876580344943007,6.11,6.136771137984534,7.878,0.19715476154534006,7.8,7.8799733502087435,9.464,0.4048826990623339,9.49,9.470926037088454,9.541999999999998,0.8554355615708291,9.62,9.572626598797218,5.563999999999999,0.7433908796857814,5.72,5.6035881361856,3.8739999999999997,0.6964409522709012,3.9,3.9237609509245077,3.588,0.3745263675630863,3.51,3.6036037518017987,3.614,0.1694992625352691,3.51,3.617178458412026,3.9259999999999997,0.1424078649513434,3.9,3.9280656817319133,4.836,0.10876580344943017,4.81,4.836978395651567,1
141,45,6.214,0.25005999280172697,6.11,6.218023801819997,8.033999999999999,0.3607353600633016,7.93,8.040476354047687,9.802000000000001,0.45592762583550395,9.75,9.81047909125747,9.724,0.5312532352842665,9.62,9.735602703479636,5.356,0.5312532352842667,5.46,5.37703635844133,3.6399999999999997,0.45961940777125604,3.77,3.6631407289373965,3.4840000000000004,0.21361179742701472,3.51,3.489234873149126,3.562,0.07120393247567175,3.51,3.562569297571627,3.9,0.09192388155425131,3.9,3.9008665703917633,4.81,0.09192388155425164,4.81,4.8107026513805655,1
142,46,6.162000000000001,0.2695737375932601,6.11,6.16671549530218,7.566,1.2243488065089947,7.93,7.644840089890697,8.918000000000001,2.2565393858738645,9.75,9.143538702274956,8.788,2.214965011010332,9.36,9.008540392316615,5.564,0.463281771711342,5.72,5.579408570807483,4.368,1.7600482947919356,3.9,4.6430205685523305,4.914,3.2191738070504985,3.64,5.695424479351824,4.602,2.2973615301036103,3.64,5.039910713494834,4.03,0.3048770243885228,3.9,4.0392152703217,4.862,0.1971547615453404,4.81,4.865196809996488,1
143,47,5.772,0.9401436060517564,5.98,5.8329306527679545,6.9159999999999995,1.7378233512069055,7.67,7.088517475466926,7.851999999999999,2.865313246400819,9.49,8.259656167177903,7.878,2.7830325186745477,9.1,8.261906559626537,5.511999999999999,0.4172169699329115,5.72,5.5246176338277015,5.018000000000001,2.1589395545035526,3.9,5.3767220497250925,6.24,3.8640846264024806,3.64,7.133198441092187,5.122,2.3193253329362835,3.64,5.526146939776394,4.29,0.5886000339789321,4.03,4.322182319153138,4.601999999999999,0.6408353922810442,4.81,4.6375575468127614,1
144,48,5.2780000000000005,1.2986993493491863,5.98,5.404311241962291,6.162,2.1074439494325823,5.46,6.443857540324739,6.708,3.053755065489045,4.94,7.242761904135741,6.656000000000001,2.8114284625435504,4.94,7.115169709852323,5.1739999999999995,0.7546721142323995,5.46,5.217844382501265,5.0440000000000005,2.142832237950512,4.03,5.395861377018502,6.344,3.778284002030551,4.03,7.18795381176034,4.8100000000000005,2.6689604717942155,3.64,5.369802603448288,3.614,1.8735340936316052,4.03,3.9836038959715867,4.004,1.373946869423996,4.68,4.1883409603326225,1
145,49,4.732,1.4896207571056463,4.16,4.91599430430915,5.252,1.9920140561753068,4.68,5.545989542002401,5.6160000000000005,2.773604153443673,4.55,6.1395244115485035,5.4079999999999995,2.101420947835059,4.81,5.725315711818869,5.069999999999999,0.847496312676344,5.46,5.1263534798138926,5.382000000000001,1.8213923245693113,4.55,5.623157476009364,6.942,3.353143301441201,6.11,7.56215709966409,4.914000000000001,2.6152303913804613,4.03,5.442328545760538,3.9,2.03066491573573,4.55,4.3021947887095955,3.7960000000000003,1.3238315602825006,3.64,3.9763852932028607,1
146,50,4.108,1.097711255294397,3.64,4.223699799938438,4.316,0.7490527351261725,3.9,4.367690465223011,4.29,0.44085144890314243,4.03,4.308083100405562,4.42,0.4212481453965109,4.16,4.436029756437619,4.888,0.8404879535127199,4.55,4.945470655053976,5.564000000000001,1.6402682707411005,4.55,5.754170661355118,7.15,3.1213538729211723,6.11,7.675726675696575,5.226000000000001,2.516431997889075,5.2,5.690080843010932,3.536,2.160504570696392,4.55,4.029580623340349,3.9,1.4388363353766127,3.64,4.106847939722142,1
147,51,3.7700000000000005,0.4408514489031426,3.64,3.7905646017447054,4.290000000000001,0.7000714249274855,3.9,4.33545614670475,4.212,0.3130814590485995,4.03,4.2212983784613,4.706,0.9788922310448681,4.16,4.786754641717079,4.836,0.7712846426579487,4.55,4.884956499294543,5.174,1.2849630344877632,4.55,5.300111319585656,6.006,2.4995859657151223,4.94,6.408617635652793,3.822,1.9898919568660005,4.03,4.216090606237016,2.9639999999999995,2.2031068970887455,2.21,3.5592471113987014,3.6399999999999997,1.2502999640086374,3.64,3.8079128141279703,1
148,52,3.7700000000000005,0.4408514489031423,3.64,3.7905646017447054,4.29,0.7000714249274855,3.9,4.33545614670475,4.238,0.3512406582387633,4.03,4.249628219032813,4.654000000000001,0.9788922310448682,4.16,4.735641456022615,4.628,0.5928912210515516,4.55,4.6582829454639185,4.68,0.5199999999999998,4.55,4.703054326711525,4.888,0.7613606241460089,4.68,4.9352082022950166,3.432,1.537081650401175,4.03,3.6971232059535155,2.158,1.896396582996289,1.69,2.744816933786295,3.614,1.2550219121593058,3.64,3.784317639945146,1
149,53,3.9,0.48641546028061255,4.16,3.924191636502988,4.42,0.669215959164155,4.55,4.460345278114689,4.29,0.3314362683835308,4.29,4.300230226394861,4.706,0.9526436899491855,4.42,4.782516074201947,4.628,0.5928912210515517,4.55,4.6582829454639185,4.835999999999999,0.37226334764518515,4.81,4.84744881355131,4.914,0.7261404822759849,4.68,4.956734812353794,3.536,1.4252648876612375,4.03,3.7587763966482495,2.184,1.866756545455245,1.69,2.749123496680351,3.7960000000000003,0.9614728285292309,3.64,3.8921921843608906,1
150,54,4.082,0.3262974103482896,4.16,4.09241982206127,4.5760000000000005,0.5151019316601327,4.55,4.599134701223699,4.342,0.29928247526375484,4.29,4.350243671336123,4.8100000000000005,0.8864818103040806,4.55,4.874913332562949,4.8100000000000005,0.6027852022072206,4.68,4.840121899291381,4.862,0.35124065823876377,4.81,4.872139160574131,4.992,0.8893368315773276,4.68,5.054977744758131,3.822,1.6713976187610176,4.29,4.10396637413125,1.482,0.6538883696778832,1.69,1.5932294247847671,4.186,1.2380751188841492,3.9,4.329995381059892,1
151,55,4.159999999999999,0.1592168332809065,4.16,4.16243678630679,4.757999999999999,0.3512406582387639,4.68,4.76836030517829,4.628,0.4272235948540295,4.55,4.643748485867856,5.122,0.8749685708641197,4.55,5.181441884263491,4.888,0.585721776955578,4.94,4.91599430430915,4.888,0.3262974103482896,4.81,4.896705014599102,4.992,0.8893368315773277,4.68,5.054977744758131,4.004,1.8937212044015348,4.29,4.347523432944324,1.9240000000000002,1.4862133090508913,1.69,2.3385551094639614,3.9519999999999995,1.0664755037036715,3.9,4.065488900489091,1
152,56,4.1339999999999995,0.14240786495134308,4.16,4.135961798663039,4.628,0.14822280526288778,4.68,4.629898487008111,4.757999999999999,0.491599430430915,4.68,4.778273746867168,4.965999999999999,0.6328743951211806,4.55,4.998157660578546,4.628,0.47409914574907225,4.68,4.647386362247064,4.367999999999999,0.8454998521584733,4.68,4.43298093837544,4.4719999999999995,1.4867817593715629,4.68,4.665533195680854,3.6659999999999995,2.4723935770827423,4.29,4.2813245613945226,1.612,1.6964875478470216,1.17,2.213820227570432,3.6659999999999995,1.2583838841943265,3.38,3.8348898289259887,1
153,57,4.055999999999999,0.21361179742701442,4.16,4.060497506463956,4.549999999999999,0.20554804791094453,4.55,4.553712770915618,4.732,0.500119985603455,4.55,4.753095833243845,5.044,0.591464284636021,4.94,5.071666392814102,4.368,0.7273032379963672,4.29,4.416174815380388,3.9259999999999997,1.096941201705907,4.68,4.046739428231079,3.9259999999999997,1.8485616029767578,4.16,4.259955398827551,2.834,2.876791615671875,2.47,3.827832284727219,1.456,1.7810474446235283,0.52,2.158156620822502,3.4579999999999997,1.3959118883367962,2.73,3.676495614032471,1
154,58,3.9520000000000004,0.1971547615453404,3.9,3.9559322542227644,4.497999999999999,0.23615672761960416,4.42,4.502956806366235,4.784000000000001,0.4540704791108975,4.55,4.801208181281041,5.174,0.4811756436063652,5.07,5.191868642406123,4.576,0.7546721142323999,4.94,4.625516187410871,3.5099999999999993,1.0720074626605918,2.86,3.6386068762645953,3.1979999999999995,2.3751252598547303,2.34,3.8392942059706754,2.496,3.025678436318043,0.78,3.681548587211637,1.508,1.7504199496120925,0.78,2.173761716472162,3.354,1.4805168016608252,2.47,3.6059478642931047,1
155,59,3.874,0.1694992625352689,3.77,3.8769653080727973,4.497999999999999,0.236156727619604,4.42,4.502956806366235,4.862,0.3745263675630869,4.68,4.8735264439623185,5.2780000000000005,0.35124065823876316,5.07,5.287341486985686,4.55,0.7296231904209188,4.94,4.596561758532132,3.5099999999999993,1.0720074626605915,2.86,3.6386068762645953,2.886,1.8847758487417012,2.34,3.3422896343674346,1.8200000000000003,2.535833196407051,0.78,2.9080508936399307,1.5859999999999999,1.7762967094491842,0.78,2.2449008886808346,2.9899999999999998,0.905345238016968,2.47,3.0977120589234888,1
156,60,3.9519999999999995,0.2534166529650331,3.77,3.958494663378997,4.524,0.2818332840528244,4.42,4.531017545761658,4.914,0.46328177171134205,4.68,4.931439951981571,5.46,0.7000714249274854,5.07,5.495787477695986,4.290000000000001,0.7853979882836474,4.29,4.347134688504601,2.782,1.2921764585380744,2.73,3.0125238588266816,2.184,1.693496383226135,1.95,2.6578562790339135,1.04,1.052116913655512,0.78,1.4025548117631625,1.1960000000000002,1.073582786747254,0.78,1.5337796451902732,2.8340000000000005,0.6964409522709013,2.47,2.90165125402761,1
157,61,3.9520000000000004,0.25341665296503313,3.77,3.958494663378997,4.5760000000000005,0.336496656744165,4.42,4.585887046144944,4.888,0.44656466497025965,4.68,4.904291997832103,5.486,0.7084701828588128,5.07,5.522475894017103,4.056,0.9437319534698401,3.64,4.142902364285212,2.548,1.377632026340851,2.6,2.8303003374200415,1.95,1.7465537495307726,1.17,2.4985715919300775,1.4040000000000001,0.907210008763131,1.82,1.6216164774693183,1.638,0.9754332370798117,2.21,1.855860986173264,3.0159999999999996,0.6964409522709014,3.38,3.079655824925896,1
158,62,4.056,0.2664207199149496,4.16,4.062993969968452,4.732000000000001,0.3512406582387633,4.94,4.74241710523231,4.914,0.4252411080786991,4.68,4.9286975967287745,5.59,0.6434671708797581,5.46,5.619549804032348,4.316000000000001,0.8883861772900343,4.68,4.388535063093378,3.146,1.9400077319433549,2.73,3.592801135604363,2.99,2.9083414517556223,1.17,3.963188110599849,2.028,0.8845733434826079,2.08,2.176869311649186,1.9240000000000002,0.6842002630809199,2.21,2.018979940464986,3.276,0.6193787209777228,3.38,3.322511098551817,1
159,63,4.16,0.2251666049839542,4.29,4.164872146897189,4.862,0.25341665296503346,4.94,4.867280554888942,4.888,0.4559276258355048,4.68,4.904981141655898,5.459999999999999,0.8170373308484747,5.46,5.508687684013317,4.056,0.7982042345164552,3.77,4.118354040147593,3.4579999999999997,1.9813808316424177,4.29,3.8856736867626958,3.224,2.6994962493028214,1.69,4.027902680055713,2.0799999999999996,0.796084166404533,2.08,2.198499488287409,2.054,0.42524110807869925,2.21,2.0889183804064726,3.536,0.16949926253526904,3.51,3.539248507805011,1
160,64,4.159999999999999,0.22516660498395372,4.29,4.164872146897189,4.862,0.2534166529650332,4.94,4.867280554888942,4.862,0.474099145749072,4.68,4.880456945819725,5.199999999999999,1.1220739726060847,5.46,5.295964501391602,3.9,0.6027852022072206,3.77,3.937090296145111,3.1979999999999995,1.8626781793965375,3.38,3.605947864293104,2.886,2.531497580484722,1.69,3.6682120985570066,2.886,1.97026140397664,2.21,3.381499667307392,1.612,0.992607676778696,1.82,1.8403151903953843,3.692,0.49159943043091486,3.51,3.7180909079795237,1
161,65,4.081999999999999,0.23615672761960413,4.16,4.087461314801645,4.758000000000001,0.3130814590486004,4.94,4.766233313634573,4.601999999999999,0.29928247526375484,4.55,4.609778736555584,4.628,0.9219924077778516,4.42,4.7008977865935355,3.7960000000000003,0.6964409522709013,3.77,3.8467700737111907,3.4839999999999995,1.528260449007302,3.38,3.7425552768128885,3.4840000000000004,2.3729896754937645,3.25,4.079598019413187,3.5620000000000003,2.2415106513242358,3.25,4.087461314801645,1.69,1.0876580344942983,1.82,1.95,3.4319999999999995,0.8845733434826079,3.51,3.522016467877457,1
162,66,4.029999999999999,0.24320773014030642,3.9,4.035866697501294,4.602,0.38564232132897486,4.42,4.61490844979616,4.42,0.20554804791094433,4.42,4.423821877065125,4.2379999999999995,0.7388301563959064,3.77,4.289212048849998,3.848,0.640835392281044,3.77,3.890454986245182,3.7959999999999994,1.1928872536832638,3.38,3.943095230906806,3.874,2.0335756686191937,3.25,4.27974531952545,3.8480000000000003,2.046416379918808,3.25,4.261145385926183,1.6119999999999997,1.0424346502299318,1.82,1.862224476264878,3.1979999999999995,1.0424346502299315,3.51,3.3311469496256088,1
163,67,3.874,0.2818332840528245,3.9,3.8821926794016806,4.394,0.34882660448996666,4.42,4.4050629961443235,4.316,0.16949926253526895,4.29,4.318661829780146,3.9,0.2906888370749724,3.77,3.908657058376956,3.6399999999999997,0.44085144890314254,3.64,3.6612948529174756,3.38,0.6499999999999999,3.38,3.4296355491509587,3.276,1.012832661400688,3.25,3.398946895731088,4.68,2.530829903411132,5.59,5.198699837459363,3.0940000000000003,3.583145266382595,1.95,4.454658236049092,3.562,1.466754921587107,3.51,3.795910957859786,1
164,68,3.718,0.1971547615453402,3.77,3.7221794690745367,4.186,0.23255106965997804,4.16,4.191164515978823,4.264,0.16949926253526865,4.16,4.266694270744038,3.9,0.2906888370749727,3.77,3.9086570583769564,3.822,0.647394779095414,3.64,3.865615086891089,3.5100000000000002,0.8959631688858647,3.38,3.6003194302728194,4.186,1.2482708039524117,4.16,4.332336552023631,5.85,1.6132575739788115,6.11,6.025328206828239,3.562,3.4622492689002047,2.86,4.719913134793902,3.4840000000000004,1.4805168016608254,3.12,3.7271705085761773,1
165,69,3.6659999999999995,0.21361179742701494,3.51,3.670975347234029,4.108,0.19715476154534,4.03,4.111783068207758,4.186,0.05813776741499421,4.16,4.1863229689072,3.9520000000000004,0.28481572990268633,3.77,3.9602020150492323,3.718,0.5928912210515516,3.64,3.755627777083347,3.536,0.8931293299405189,3.51,3.625112412050142,4.446,1.1348039478253502,4.16,4.560388141375688,5.720000000000001,1.613257573978811,5.59,5.8991931651709795,4.601999999999999,2.8520115708040183,3.77,5.26170884789343,3.692,1.721211782437013,3.12,4.000114998346922,1
166,70,3.6399999999999997,0.18384776310850257,3.51,3.6437123926018087,4.056,0.10876580344943006,4.03,4.057166498925081,4.134,0.05813776741499453,4.16,4.134327031089825,3.978,0.2695737375932603,3.9,3.9853004905527514,3.9,0.49502525188115404,3.77,3.925052865886012,3.614,0.78754682400477,3.51,3.6820076045548844,4.524,1.1235791026892588,4.55,4.63427664258404,5.642,1.6304508578917671,5.46,5.827423101165729,4.965999999999999,2.6853733446208183,4.68,5.5163520554801435,4.42,1.6366581805618423,5.46,4.6561056689040035,1
167,71,3.5879999999999996,0.11627553482998924,3.51,3.5895069299278415,3.978,0.14822280526288803,4.03,3.9802085372502787,4.056,0.16949926253526895,4.16,4.058832344406455,3.9519999999999995,0.2992824752637549,3.9,3.961055414911536,3.9,0.49502525188115404,3.77,3.9250528658860127,3.6399999999999997,0.7745643937078441,3.51,3.705342089470282,4.758,0.8454998521584732,4.55,4.817723528804865,5.6160000000000005,1.6784606042442582,5.46,5.813195334753512,5.356,2.2430180561020907,4.68,5.719409060383774,5.2780000000000005,1.272407167537184,5.59,5.399305510896748,1
168,72,3.7960000000000003,0.4350632137977193,3.64,3.815893080263125,4.056,0.25005999280172747,4.03,4.06216198593803,3.978,0.1971547615453405,4.03,3.9819065785123593,3.978,0.28481572990268594,3.9,3.9861485170525195,3.7960000000000003,0.6055823643403099,3.77,3.834449112975683,3.536,0.829355171202302,3.38,3.6129710765518177,4.523999999999999,1.1569269639869233,4.55,4.640836131560778,4.8100000000000005,1.565407295242998,5.2,5.0096407056794,4.056,0.94373195346984,3.9,4.142902364285212,4.732,1.6914993349097123,5.59,4.967973429880639,1
169,73,3.9259999999999997,0.4252411080786994,3.77,3.9443808132582734,4.082000000000001,0.23615672761960424,4.03,4.087461314801646,3.7960000000000003,0.34882660448996755,3.77,3.8088003360638374,3.7960000000000003,0.2136117974270147,3.9,3.8008051778537664,3.5100000000000002,0.3790118731649447,3.38,3.526332372309791,3.0940000000000003,0.3364966567441642,2.99,3.1086041883777997,4.134,0.6525948206965787,4.29,4.175004191614662,4.212,1.0625064705685328,3.9,4.317879109007106,4.108,0.9311122381324388,4.03,4.191567725803795,4.628,1.8260257391395116,5.59,4.907736749256219,1
170,74,3.9,0.4596194077712559,3.77,3.921606813539572,3.9519999999999995,0.39644671773139956,4.03,3.967876006127208,3.536,0.47231345523920887,3.77,3.561145882998898,3.5879999999999996,0.37452636756308616,3.64,3.6036037518017987,3.432,0.3512406582387639,3.38,3.4463487925629352,3.0940000000000003,0.3364966567441642,2.99,3.1086041883777997,3.9520000000000004,0.6342081677178242,4.29,3.992502974325755,3.9,0.801373820385967,3.9,3.9653196592456452,3.588,0.8940749409305687,3.9,3.6760359084209173,4.004,1.944358506037402,2.73,4.365368254798214,1
171,75,3.822,0.5167397797731464,3.64,3.84984415268982,3.7959999999999994,0.44466841578866384,3.77,3.8167787465348315,3.4319999999999995,0.3856423213289745,3.51,3.4492897819696156,3.588,0.3745263675630861,3.64,3.6036037518017987,3.146,0.3236973895477069,3.25,3.159294224981269,3.068,0.3630702411379924,2.99,3.0851385706317958,3.692,0.5928912210515517,3.64,3.729890078809294,3.536,0.34882660448996705,3.38,3.5497380185022105,3.068,0.8554355615708292,2.73,3.1619677417709373,3.354,1.7619676501003076,2.6,3.7057981596411858,1
172,76,3.718,0.6069761115562953,3.38,3.757427311339502,3.6659999999999995,0.5391474751865205,3.38,3.697580289865252,3.354,0.33649665674416435,3.38,3.3674768002170405,3.614,0.3834449112975682,3.77,3.6302369068698535,3.12,0.3048770243885228,3.25,3.1318939956518324,2.99,0.31843366656181304,2.99,3.003534584452125,3.4840000000000004,0.506833305930066,3.25,3.5133687537746447,3.614,0.2664207199149496,3.51,3.6218475948057227,2.652,0.8554355615708295,2.6,2.7601666616347647,2.5480000000000005,0.1162755348299889,2.47,2.55012156572976,1
173,77,3.5879999999999996,0.4272235948540296,3.38,3.6082904539407576,3.562,0.3856423213289745,3.38,3.578661761049792,3.3280000000000003,0.29928247526375484,3.38,3.338748268438338,3.5100000000000002,0.3560196623783578,3.51,3.524414845048749,3.1719999999999997,0.32629741034828935,3.25,3.1853979343246897,2.964,0.323697389547707,2.86,2.978106781161481,3.406,0.619378720977723,3.25,3.450759336725759,4.16,1.114517832966346,3.9,4.2777704473241664,2.704,0.8691547618232328,2.6,2.8135315885911076,2.5220000000000002,0.07120393247567153,2.47,2.5228039955573247,1
174,78,3.4839999999999995,0.29644561052577567,3.38,3.494074984885127,3.4839999999999995,0.29644561052577567,3.38,3.494074984885127,3.406,0.3236973895477073,3.51,3.418283194821634,3.432,0.39644671773139945,3.38,3.450269554686996,3.1979999999999995,0.33899852507053774,3.38,3.21234182489971,3.0420000000000003,0.29928247526375484,2.99,3.0537550654890446,3.146,0.3834449112975686,3.25,3.164638999949283,4.055999999999999,1.1678313234367372,3.51,4.1883409603326225,2.418,0.4651021393199563,2.6,2.453523996214425,2.756,0.5696314598053726,2.47,2.8026986994680683,1
175,79,3.4840000000000004,0.2964456105257758,3.38,3.494074984885127,3.588,0.33899852507053757,3.64,3.6007888024709254,3.6399999999999997,0.24320773014030636,3.64,3.6464942067690167,3.5100000000000002,0.31843366656181304,3.38,3.5215365964305976,3.146,0.32369738954770705,3.25,3.159294224981269,2.886,0.16949926253526887,2.86,2.8899792386797523,3.12,0.34394767043839664,3.25,3.1351299813564353,4.601999999999999,1.6252599792033275,3.51,4.826135099642363,2.288,0.49159943043091503,2.08,2.3298669489908646,2.8080000000000003,0.5484706008529535,2.6,2.850529775322475,1
176,80,3.536,0.2964456105257759,3.64,3.5459272412163227,3.6399999999999997,0.3184336665618132,3.64,3.651125853760728,3.5620000000000003,0.3389985250705378,3.64,3.574881816228335,3.38,0.24320773014030628,3.38,3.38699276645227,3.276,0.10876580344942964,3.25,3.2774441261446396,2.964,0.16949926253526895,2.99,2.9678746604262116,3.198,0.41721696993291146,3.25,3.2196987436715254,4.81,1.490754842353363,4.42,4.991390587802161,3.7959999999999994,3.2905668204733356,2.6,4.803319685384265,2.834,0.5312532352842663,2.6,2.8735587691919577,1
177,81,3.692,0.21753160689885961,3.64,3.697123205953515,3.718,0.17441330224498358,3.64,3.7212712881487153,3.5879999999999996,0.32629741034828946,3.64,3.59984999687487,3.4059999999999997,0.2964456105257757,3.38,3.4163050215108135,3.25,0.12999999999999998,3.25,3.2520793348256434,2.9120000000000004,0.19715476154534037,2.86,2.9173343997560512,3.198,0.4172169699329116,3.25,3.2196987436715254,4.758,1.5507643276784515,4.42,4.956052864931931,4.004,3.1649060017637174,2.86,4.9036027571572305,2.886,0.4984275273297011,2.73,2.9202294430403923,1
178,82,3.718,0.2534166529650333,3.64,3.724902683292545,3.718,0.17441330224498355,3.64,3.7212712881487153,3.5879999999999996,0.32629741034828946,3.64,3.59984999687487,3.4579999999999997,0.3130814590485996,3.38,3.4693198180623246,3.25,0.1299999999999999,3.25,3.2520793348256434,3.2239999999999993,0.6964409522709015,3.12,3.283626044481923,3.6660000000000004,0.7546721142323997,3.51,3.72762390806798,4.55,1.3849729239230635,4.42,4.715614488059854,4.4719999999999995,3.1504555226189117,2.86,5.285743088724612,3.016,0.48987753571683607,2.73,3.0476613985152614,1
179,83,3.6399999999999997,0.33143626838353113,3.64,3.652051478279023,3.692,0.1971547615453403,3.64,3.6962088685570786,3.588,0.3262974103482895,3.64,3.59984999687487,3.588,0.2695737375932604,3.64,3.5960923236201823,3.3280000000000003,0.2695737375932602,3.25,3.3367229432483603,3.3280000000000003,0.71559066511519,3.12,3.388988049551075,3.7960000000000003,0.6590371764931021,3.64,3.8414945008420878,4.498,1.4435269308190963,4.42,4.679638874956058,4.55,3.096893604888615,2.99,5.326828324622448,3.068,0.5928912210515521,2.73,3.1134932150239227,1
180,84,3.9259999999999997,0.5770008665504757,3.9,3.9597752461471853,4.3420000000000005,1.5777737480386724,3.64,4.565573348441573,4.264,1.7715332342352486,3.64,4.54888557780914,4.5760000000000005,2.1070429516267577,3.77,4.948886743501007,4.186,1.818606609467809,3.38,4.490930861191252,3.9519999999999995,1.2353420578932783,3.64,4.103554556722744,4.186000000000001,0.9570684406039097,3.64,4.272631507630866,4.186,0.9526436899491857,4.42,4.271840352822188,5.225999999999999,2.7352568435157965,5.33,5.770301551912169,3.6399999999999997,1.2264175471673586,3.25,3.8016943590983217,1
181,85,4.186,0.6964409522709015,4.03,4.232094044323684,4.68,1.5707959765672945,3.9,4.8863401437067395,4.784000000000001,1.7329541251862381,3.64,5.028832866580475,4.888,1.9728329883697708,3.9,5.196748983739738,4.524,1.7571653308667343,3.77,4.789225407098731,3.978,1.2146480971869997,3.64,4.123685245020527,4.1080000000000005,1.026094537554898,3.64,4.209270720683097,3.9520000000000004,1.0219686883657446,3.25,4.05633331963733,4.1339999999999995,1.2034658283474444,4.16,4.271840352822188,4.1080000000000005,1.175763581677881,4.03,4.240471671878024,1
182,86,4.5760000000000005,0.9831988608618295,4.81,4.659733897981729,5.2,1.5160474926597782,5.33,5.373892444029747,5.616,1.9530309777369126,5.72,5.881404594142457,5.824,2.4414401487646593,4.81,6.219926044576415,3.9,2.6878895066575934,3.77,4.581462648543585,4.654,1.284963034487763,4.42,4.793810592837393,4.497999999999999,0.988342046054907,4.94,4.584044066105823,4.0040000000000004,0.9831988608618303,3.51,4.099434107288468,4.212000000000001,1.1091979084004802,4.16,4.327262414044242,4.628,0.971092168643121,4.94,4.708800271831457,1
183,87,4.732,0.9356388192032224,4.81,4.805430261693536,5.434,1.3459866269766578,5.33,5.565761403437988,6.239999999999999,1.6366581805618423,6.76,6.409408709077617,6.655999999999999,2.2088526433422406,7.8,6.943022396622382,4.94,3.3586827775185917,4.94,5.781712549063642,4.836,1.3077767393557662,5.33,4.975451738284676,5.148000000000001,1.951299566955315,5.2,5.435803528458327,4.264,1.413357704192396,3.51,4.447444209880547,4.316,1.2550219121593056,4.16,4.459587424863426,5.148000000000001,0.7096618913257211,5.33,5.186983709247601,1
184,88,5.33,0.669215959164155,4.94,5.36350445138251,6.11,0.9192388155425117,6.11,6.165070964717276,6.941999999999998,0.7613606241460089,7.15,6.975320781154083,7.462000000000001,1.5204999177901986,7.8,7.584917929681243,5.85,3.572044232648863,7.41,6.66559074651302,5.772,1.814420017526262,5.85,5.995805200304626,6.006,2.062457272284689,5.46,6.282914928598031,4.9399999999999995,1.5326773959317077,5.07,5.126683138248355,4.888,1.146656007702397,5.33,4.994436905197622,5.5120000000000005,0.3856423213289741,5.59,5.52278190769833,1
185,89,5.6419999999999995,0.7273032379963674,5.85,5.679378487123393,6.058000000000001,0.8504822161573979,6.11,6.105572864195464,6.9159999999999995,0.7433908796857814,7.15,6.94788888800044,7.410000000000001,1.4879180084937476,7.8,7.5285602873325,6.0840000000000005,3.7344182947281093,8.32,6.940587871354991,6.292,2.1784214468279552,6.11,6.586780700767258,6.448,2.151097394354798,7.67,6.728928592279755,5.2,1.6648123017325405,6.37,5.408999907561471,4.992,1.2181215046127376,5.85,5.1095126969213025,5.564,0.41518670498945404,5.85,5.576378753277076,1
186,90,5.901999999999999,0.6408353922810442,6.24,5.929767280425093,6.343999999999999,0.7821636657375485,6.76,6.38245720706375,7.202,0.3262974103482895,7.15,7.207910931747145,8.008,0.33899852507053735,7.8,8.013738203859669,6.785999999999999,3.795020421552432,8.45,7.587591185613521,7.279999999999999,1.453444185374863,8.19,7.395160579730504,7.462000000000001,1.2889026340263252,7.93,7.5505271339158835,6.032,1.4753711397475555,6.37,6.174657885259717,5.901999999999999,1.931714264584698,5.85,6.149700805730308,5.5120000000000005,0.5167397797731464,5.85,5.531343417290233,1
187,91,5.408,1.3019485396896455,6.24,5.5319544466671084,5.85,1.4563481726565248,6.76,5.993267889891123,6.37,1.610636520137303,7.15,6.530866711241319,6.994,1.9508664741596233,7.8,7.208379845707356,6.941999999999998,3.446348792562934,8.45,7.59560530833455,6.084,3.572517319762075,8.19,6.87207101243868,6.9159999999999995,2.4978951138908934,7.93,7.267918546599157,5.772,2.0381413101156656,6.37,6.053032297947864,5.901999999999999,1.931714264584698,5.85,6.149700805730308,5.303999999999999,0.7602499588950988,5.85,5.3474105883128145,1
